EXCLUDE,Line Number,Location path code,Date/Video Link,Time of Day/ Timestamp,Context,Caregiver Question,Learning Practice (Exclude),Menu,Word/Phrase,Caregiver Response,Comments
,5484,CD,9/6/22,8:07 PM,,,,,Touch,,
,5485,CB,9/6/22,8:07 PM,,,,,Mom,,
,5486,CB,9/6/22,8:07 PM,,,,,Mom,,
,5487,CB,9/6/22,8:07 PM,,,,,Mom,,
,5488,CD,9/6/22,8:07 PM,,,,,Touch,,
,5489,CD,9/6/22,8:07 PM,,,,,Touch,,
,5490,CD,9/6/22,8:07 PM,,,,,Touch,"Ok, let's get a book. Super fast.",
TRUE,5491,,9/6/22,8:07 PM,,,,,,Pumpkin book? Ok.,"They read the book. After they finish, Jen goes to the ""Feeling"" menu."
,5492,EB,9/6/22,8:07 PM,,,,,Happy,Good! Glad to hear it.,"Jen goes to the ""Talk about"" then ""Temp and weather"" menu."
TRUE,5493,,9/6/22,8:07 PM,,,,,,,
,5494,C,9/6/22,8:07 PM,,,,Experience,,,
,5495,CB,9/6/22,8:07 PM,,,,,Mom,,
,5496,CB,9/6/22,8:07 PM,,,,,Mom,Yeah?,
,5497,CJ,9/6/22,8:07 PM,,,,,Read,You want to read another book?,
,5498,CB,9/6/22,8:07 PM,,,,,Mom,Uh-huh.,
,5499,CB,9/6/22,8:07 PM,,,,,Mom,,
,5500,CB,9/6/22,8:07 PM,,,,,Mom,,
,5501,CJ,9/6/22,8:07 PM,,,,,Read,,
,5502,CI,9/6/22,8:07 PM,,,,,Isabelle,,
,5503,CI,9/6/22,8:07 PM,,,,,Isabelle,"You want to read? Ok, last book.","They read pop-up peek-a-boo monsters. Ellie leaves part way through the book, and Jen thinks the monsters were too instense. They do not finish the book."
TRUE,5504,,,,,,,,,,
TRUE,5505,,9/7/22,5:33 PM,,,,,,"Ok, it's all yours if you want. ","Jen has the tablet set up by the tree stand, but Ellie does not engage with the commboard until 4:18."
,5506,I,9/7/22,5:33 PM,,,,Places,,,
,5507,ID,9/7/22,5:33 PM,,,,,Cage tablet,You want your cage tablet?,
TRUE,5508,,9/7/22,5:33 PM,,,,,,,
,5509,A,9/7/22,5:33 PM,,,,Talk about,,,
,5510,AB,9/7/22,5:33 PM,,,,,Temp and weather,Uh-huh.,Ellie walks away from the commboard.
,5511,ABI,9/7/22,5:33 PM,,,,,Rain,,
,5512,ABH,9/7/22,5:33 PM,,,,,Cloud,,
,5513,ABI,9/7/22,5:33 PM,,,,,Rain,,
,5514,ABI,9/7/22,5:33 PM,,,,,Rain,Yeah? What about rain?,
,5515,ABH,9/7/22,5:33 PM,,,,,Cloud,,
,5516,ABK,9/7/22,5:33 PM,,,,,Day/sun,"Uh-huh, those are your new words.",Jen just added those words the other day.
,5517,ABL,9/7/22,5:33 PM,,,,,Night/moon,"Uh-huh, good work, those are your new words. Hey can we keep you here? Because Isabelle's at her cage. Let's keep you here for a little bit.",
,5518,ABK,9/7/22,5:33 PM,,,,,Day/sun,"Yeah, it is daytime. Daytime outside, good girl.",
,5519,ABL,9/7/22,5:33 PM,,,,,Night/moon,,
,5520,ABI,9/7/22,5:33 PM,,,,,Rain,,
,5521,ABL,9/7/22,5:33 PM,,,,,Night/moon,,
,5522,ABL,9/7/22,5:33 PM,,,,,Night/moon,,
,5523,ABH,9/7/22,5:33 PM,,,,,Cloud,,
,5524,ABC,9/7/22,5:33 PM,,,,Hot,,,
,5525,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,
,5526,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,
,5527,ABCB,9/7/22,5:33 PM,,,,,I feel hot,It's definitely hot.,Ellie rings her bell.
,5528,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,
,5529,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,
,5530,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,Ellie rings her bell.
,5531,ABCG,9/7/22,5:33 PM,,,,,Hot wind blow dryer,,
,5532,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5533,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,"Ellie rings her bell. Jen goes back to the ""Temp and weather"" menu."
,5534,ABC,9/7/22,5:33 PM,,,,Hot,,"Coming, coming, coming.",Ellie rings her bell.
,5535,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5536,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5537,ABCB,9/7/22,5:33 PM,,,,,I feel hot,Yeah? You're doing great. (Jen boops Ellie),
,5538,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,Yeah? I'm glad. You're a good temperature?,
,5539,C,9/7/22,5:33 PM,,,,Experience,,,
,5540,CB,9/7/22,5:33 PM,,,,,Mom,,
,5541,CB,9/7/22,5:33 PM,,,,,Mom,,
,5542,CB,9/7/22,5:33 PM,,,,,Mom,Hi.,
,5543,CB,9/7/22,5:33 PM,,,,,Mom,,
,5544,CB,9/7/22,5:33 PM,,,,,Mom,,
,5545,CB,9/7/22,5:33 PM,,,,,Mom,,
,5546,CB,9/7/22,5:33 PM,,,,,Mom,,
,5547,CG,9/7/22,5:33 PM,,,,,Ellie,"Uh-huh, that's you.",
,5548,CB,9/7/22,5:33 PM,,,,,Mom,,
,5549,CB,9/7/22,5:33 PM,,,,,Mom,,
,5550,CI,9/7/22,5:33 PM,,,,,Isabelle,,
,5551,CI,9/7/22,5:33 PM,,,,,Isabelle,Uh-huh.,
,5552,CB,9/7/22,5:33 PM,,,,,Mom,,
,5553,CB,9/7/22,5:33 PM,,,,,Mom,Uh-huh.,
,5554,CI,9/7/22,5:33 PM,,,,,Isabelle,,
,5555,CI,9/7/22,5:33 PM,,,,,Isabelle,,
,5556,CI,9/7/22,5:33 PM,,,,,Isabelle,Uh-huh.,
,5557,CB,9/7/22,5:33 PM,,,,,Mom,,
,5558,CB,9/7/22,5:33 PM,,,,,Mom,,
,5559,CI,9/7/22,5:33 PM,,,,,Isabelle,Yeah. Should I give her a blow dryer? It's kind of hot in here.,"Jen goes to the ""Talk about"" then ""Temp and weather"" then ""Hot"" menu. Jen taps on ""Hot wind blow dryer."""
,5560,ABCG,9/7/22,5:33 PM,,,,,Hot wind blow dryer,Do you think Isabelle wants that?,
,5561,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5562,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5563,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,"Yeah, do you think Isabelle wants a hot wind blow dryer? It's really warm in here.",Jen leaves to check in with Isabelle.
,5564,ABCB,9/7/22,5:33 PM,,,,,I feel hot,,
,5565,ABCB,9/7/22,5:33 PM,,,,,I feel hot,Yeah?,Ellie rings her bell.
,5566,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,
,5567,ABCD,9/7/22,5:33 PM,,,,,I want to feel hot,,"Jen goes back to the ""Temp and weather"" menu."
TRUE,5568,,9/7/22,5:33 PM,,,Learning practice,Hot,,,
,5569,ABCB,9/7/22,5:33 PM,,,,,I feel hot,Yeah. You're doing great.,
TRUE,5570,,9/7/22,5:33 PM,,,,,,"What do you think about Isabelle? What's up? Anything else? All done? We'll go look at Isabelle, I think she's ok.",Ellie leaves and goes on Jen's hand.
TRUE,5571,,,,,,,,,,
,5572,C,9/7/22,9:38 PM,,,,Experience,,,
,5573,CJ,9/7/22,9:38 PM,,,,,Read,You want to read a book? We can do that tomorrow. We're going to read a book tomorrow.,
,5574,CJ,9/7/22,9:38 PM,,,,,Read,"I know, we're going to read a book tomorrow. High five. Sleeping time now, books and writing tomorrow.",
TRUE,5575,,,,,,,,,,
,5576,D,9/8/22,10:05 AM,,,,To play,,Yeah?,
,5577,DC,9/8/22,10:05 AM,,,,Book,,,
,5578,DCB,9/8/22,10:05 AM,,,,,Touch and feel,That sounds really good. ,"Jen goes to the ""Theme"" menu."
,5579,DCF,9/8/22,10:05 AM,,,,,Seasonal,,
,5580,DCF,9/8/22,10:05 AM,,,,,Seasonal,Yeah? Ok. Are you ready for halloween?,Jen leaves to get a book.
TRUE,5581,,9/8/22,10:05 AM,,,,,,Ok.,
TRUE,5582,,9/8/22,10:05 AM,,,,,,"That one, the new one?",
TRUE,5583,,9/8/22,10:05 AM,,,,,,"Yeah, that one? You're doing great, let's just confirm.",
TRUE,5584,,9/8/22,10:05 AM,,,,,,That one? Ok.,"Jen goes to the ""Type"" menu on the commboard. Jen and Ellie read the book, but for each page Jen teaches Ellie to type all of the things they see in the book."
TRUE,5585,,,,,,,,,,
TRUE,5586,,9/8/22,10:27 AM,,,,,,Are you good?,Ellie does not interact with the commboard until 6 minutes later.
TRUE,5587,,,,,,,,,,
,5588,D,9/8/22,10:33 AM,,,,To play,,,
,5589,DC,9/8/22,10:33 AM,,,,Book,,,
,5590,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5591,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5592,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5593,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5594,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5595,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
,5596,DCB,9/8/22,10:33 AM,,,,,Touch and feel,,
TRUE,5597,,9/8/22,10:33 AM,,,,,,,
,5598,A,9/8/22,10:33 AM,,,,Talk about,,Uh-huh.,
,5599,AI,9/8/22,10:33 AM,,,,Typing,,"Aw, you want to do it again? Yay!","Jen goes to the ""To play"" then ""Theme"" menu."
,5600,DCF,9/8/22,10:33 AM,,,,,Seasonal,Seasonal again? Ok.,
TRUE,5601,,9/8/22,10:33 AM,,,,,,That one?,"They read the book while learning to type what's in it. Ellie goes on Jen's hand part way through reading/typing, so they do not finish the book."
TRUE,5602,,,,,,,,,,
,5603,E,9/9/22,9:57 AM,,,,Feeling,,Uh-huh.,
,5604,EB,9/9/22,9:57 AM,,,,,Happy,,
,5605,EB,9/9/22,9:57 AM,,,,,Happy,,
,5606,EB,9/9/22,9:57 AM,,,,,Happy,"Aw, I'm really glad.",
,5607,EB,9/9/22,9:57 AM,,,,,Happy,,
,5608,EB,9/9/22,9:57 AM,,,,,Happy,,
,5609,EB,9/9/22,9:57 AM,,,,,Happy,,
,5610,EB,9/9/22,9:57 AM,,,,,Happy,"Good, I'm so glad, thank you for sharing.",
,5611,D,9/9/22,9:57 AM,,,,To play,,,
,5612,DC,9/9/22,9:57 AM,,,,Book,,,
,5613,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5614,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5615,DCB,9/9/22,9:57 AM,,,,,Touch and feel,Yeah?,
,5616,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5617,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5618,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5619,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5620,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5621,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
,5622,DCB,9/9/22,9:57 AM,,,,,Touch and feel,,
TRUE,5623,,9/9/22,9:57 AM,,,,,,,
,5624,B,9/9/22,9:57 AM,,,,Say hello to,,,
TRUE,5625,,9/9/22,9:57 AM,,,,,,,
,5626,A,9/9/22,9:57 AM,,,,Talk about,,,
,5627,AC,9/9/22,9:57 AM,,,,Fantasy,,You want to do a fantasy book? Like a dragon or fairy or unicorn?,
,5628,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5629,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5630,ACB,9/9/22,9:57 AM,,,,,Dragon,Ok.,
,5631,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5632,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5633,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5634,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5635,ACB,9/9/22,9:57 AM,,,,,Dragon,,
,5636,ACB,9/9/22,9:57 AM,,,,,Dragon,"Ok, that sounds great. Let's get dragons.","Jen goes back to the ""Talk about"" menu."
,5637,AB,9/9/22,9:57 AM,,,,Temp and weather,,,
,5638,ABC,9/9/22,9:57 AM,,,,Hot,,,
,5639,ABCB,9/9/22,9:57 AM,,,,,I feel hot,,
,5640,ABCB,9/9/22,9:57 AM,,,,,I feel hot,,"Jen goes back to the ""Temp and weather"" menu."
,5641,ABC,9/9/22,9:57 AM,,,,Hot,,,
,5642,ABCB,9/9/22,9:57 AM,,,,,I feel hot,,
,5643,ABCD,9/9/22,9:57 AM,,,,,I want to feel hot,"Nice, I'm glad that you're a good temperature. Ok let's go get your dragon book.",Jen leaves to get a book.
TRUE,5644,,9/9/22,9:57 AM,,,,,,Touch and feel? Ok. And do you also want to spell dragon?,"Jen goes to the ""Type"" menu."
TRUE,5645,,9/9/22,9:57 AM,,,,,,"Ok, let's do it.",**Ellie moves toward the commboard. This is taken as indicating that she wants to both spell and read.
TRUE,5646,,9/9/22,9:57 AM,,,,,,,"They read the dragon book while learning to spell the things in the book through the commboard. Part way through, Jen asks if Ellie is all done and holds out her hand. Ellie goes on Jen's hand indicating she's done. They do not finish the book."
TRUE,5647,,,,,,,,,,
,5648,D,9/11/22,6:26 PM,,,,To play,,,
,5649,DB,9/11/22,6:26 PM,,,,,Snuggle,,
,5650,DC,9/11/22,6:26 PM,,,,Book,,,
,5651,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5652,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5653,DCD,9/11/22,6:26 PM,,,,,Pop Up,,
,5654,DCD,9/11/22,6:26 PM,,,,,Pop Up,,
,5655,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5656,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5657,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5658,DCB,9/11/22,6:26 PM,,,,,Touch and feel,,
,5659,DCD,9/11/22,6:26 PM,,,,,Pop Up,,
,5660,DCD,9/11/22,6:26 PM,,,,,Pop Up,You want both? Ok.,
,5661,DCG,9/11/22,6:26 PM,,,,Theme,,,
,5662,DCGB,9/11/22,6:26 PM,,,,Fantasy,,,
,5663,DCGBB,9/11/22,6:26 PM,,,,,Unicorns,,
,5664,DCGBB,9/11/22,6:26 PM,,,,,Unicorns,,
,5665,DCGBC,9/11/22,6:26 PM,,,,,Dragons,,
,5666,DCGBC,9/11/22,6:26 PM,,,,,Dragons,Unicorns and dragons?,
,5667,DCGBB,9/11/22,6:26 PM,,,,,Unicorns,,
,5668,DCGBB,9/11/22,6:26 PM,,,,,Unicorns,,
,5669,DCGBD,9/11/22,6:26 PM,,,,,Fairies,Oh you want that book? It is a pop-up touch and feel book isn't it. Do you want to practice spelling too?,Jen leaves to get a book.
TRUE,5670,,9/11/22,6:26 PM,,,Learning practice,,Unicorns,,
TRUE,5671,,9/11/22,6:26 PM,,,Learning practice,,Unicorns,,
TRUE,5672,,9/11/22,6:26 PM,,,Learning practice,,Unicorns,Yes it is!,
TRUE,5673,,9/11/22,6:26 PM,,,Learning practice,Say hello to,,,
TRUE,5674,,9/11/22,6:26 PM,,,Learning practice,,,,
TRUE,5675,,9/11/22,6:26 PM,,,Learning practice,Talk about,,,
TRUE,5676,,9/11/22,6:26 PM,,,Learning practice,,,,
TRUE,5677,,9/11/22,6:26 PM,,,Learning practice,Talk about,,,
TRUE,5678,,9/11/22,6:26 PM,,,Learning practice,,,,
TRUE,5679,,9/11/22,6:26 PM,,,Learning practice,Talk about,,,
TRUE,5680,,9/11/22,6:26 PM,,,Learning practice,Fantasy,,,
,5681,DCGBC,9/11/22,6:26 PM,,,,,Dragons,,
,5682,DCGBC,9/11/22,6:26 PM,,,,,Dragons,"Oh, you want to keep going?",
,5683,DCGBB,9/11/22,6:26 PM,,,,,Unicorns,"Yeah, unicorn?",
,5684,DCGBC,9/11/22,6:26 PM,,,,,Dragons,,
,5685,DCGBC,9/11/22,6:26 PM,,,,,Dragons,And dragons? Is today a unicorn and dragon day?,"Jen goes to the ""Type"" menu on the commboard. They read the dragon book while Ellie learns to type the things in the book."
TRUE,5686,,9/11/22,6:26 PM,,,Learning practice,,Unicorn,Try again.,
TRUE,5687,,9/11/22,6:26 PM,,,Learning practice,,Dragon,,
TRUE,5688,,9/11/22,6:26 PM,,,Learning practice,,Dragon,Dragon! Good job.,They go back to typing and reading.
,5689,C,9/11/22,6:26 PM,,,,Experience,,,
,5690,CI,9/11/22,6:26 PM,,,,,Isabelle,,
,5691,CI,9/11/22,6:26 PM,,,,,Isabelle,,
,5692,CI,9/11/22,6:26 PM,,,,,Isabelle,,
,5693,CI,9/11/22,6:26 PM,,,,,Isabelle,What about Isabelle?,"Jen goes to the ""Feeling"" menu and has Ellie touch ""Like"" and ""No like"" two times."
,5694,EI,9/11/22,6:26 PM,,,,,No like,Thank you for sharing.,Jen leaves to take care of Isabelle.
,5695,D,9/11/22,6:26 PM,,,,To play,,,
,5696,DC,9/11/22,6:26 PM,,,,Book,,,"Jen goes to the ""Theme"" menu."
,5697,DCGC,9/11/22,6:26 PM,,,,Animals,,,
TRUE,5698,,9/11/22,6:26 PM,,,,,Jungle animals,,
TRUE,5699,,9/11/22,6:26 PM,,,,,Jungle animals,,
TRUE,5700,,9/11/22,6:26 PM,,,,,Jungle animals,"Sounds good, let's do it.",Jen leaves to get a book.
TRUE,5701,,9/11/22,6:26 PM,,,,,,The lion one?,
TRUE,5702,,9/11/22,6:26 PM,,,,,,"The lion one? Aw, I'm glad you like it.",
TRUE,5703,,9/11/22,6:26 PM,,,,,,"Yeah, that one?","Jen goes back to the ""Theme"" menu."
,5704,DCF,9/11/22,6:26 PM,,,,,Seasonal,,
,5705,DCF,9/11/22,6:26 PM,,,,,Seasonal,"Yeah, there's the pumpkin. Good job.",
,5706,DCF,9/11/22,6:26 PM,,,,,Seasonal,,
,5707,DCF,9/11/22,6:26 PM,,,,,Seasonal,,
,5708,DCF,9/11/22,6:26 PM,,,,,Seasonal,,
,5709,DCF,9/11/22,6:26 PM,,,,,Seasonal,"Ok, sounds good.",Jen leaves to take care of Isabelle. Jen and Ellie read the pumpkin book while learning to type all the things in the book. They do not finish the book.
,5710,EB,9/11/22,6:26 PM,,,,,Happy,,
,5711,EB,9/11/22,6:26 PM,,,,,Happy,Yeah? Thank you for sharing.,
,5712,EB,9/11/22,6:26 PM,,,,,Happy,,
,5713,EB,9/11/22,6:26 PM,,,,,Happy,Sounds good.,
,5714,E ,9/11/22,6:26 PM,,,,Feeling,,,
,5715,EB,9/11/22,6:26 PM,,,,,Happy,,
,5716,EB,9/11/22,6:26 PM,,,,,Happy,"Aw, I'm glad. Do you want to spell something for me? What would you like to say?","Jen goes to the ""Type"" menu and they work on typing."
TRUE,5717,,9/11/22,6:26 PM,,,,,,,"Jen opens the writing app and they work on writing. Eventually, Ellie stops interacting with the tablet."
TRUE,5718,,,,,,,,,,
,5719,E,9/12/22,1:01 PM,,,,Feeling,,,
,5720,EB,9/12/22,1:01 PM,,,,,Happy,Yeah? I'm so glad.,
,5721,C,9/12/22,1:01 PM,,,,Experience,,,
,5722,CD,9/12/22,1:01 PM,,,,,Touch,,
,5723,CD,9/12/22,1:01 PM,,,,,Touch,,
,5724,CD,9/12/22,1:01 PM,,,,,Touch,,
,5725,CD,9/12/22,1:01 PM,,,,,Touch,,
,5726,CD,9/12/22,1:01 PM,,,,,Touch,,
,5727,CJ,9/12/22,1:01 PM,,,,,Read,,
,5728,CJ,9/12/22,1:01 PM,,,,,Read,,
,5729,CJ,9/12/22,1:01 PM,,,,,Read,,
,5730,CJ,9/12/22,1:01 PM,,,,,Read,,
,5731,CJ,9/12/22,1:01 PM,,,,,Read,,
,5732,CJ,9/12/22,1:01 PM,,,,,Read,,
,5733,CJ,9/12/22,1:01 PM,,,,,Read,,
,5734,CJ,9/12/22,1:01 PM,,,,,Read,,
,5735,CI,9/12/22,1:01 PM,,,,,Isabelle,,
,5736,CB,9/12/22,1:01 PM,,,,,Mom,,
,5737,CJ,9/12/22,1:01 PM,,,,,Read,,
,5738,CI,9/12/22,1:01 PM,,,,,Isabelle,,
,5739,CI,9/12/22,1:01 PM,,,,,Isabelle,You want Isabelle to read with you?,
,5740,CJ,9/12/22,1:01 PM,,,,,Read,,
,5741,CJ,9/12/22,1:01 PM,,,,,Read,,
,5742,CI,9/12/22,1:01 PM,,,,,Isabelle,,
,5743,CI,9/12/22,1:01 PM,,,,,Isabelle,,
,5744,CH,9/12/22,1:01 PM,,,,,Tillie,,
,5745,CH,9/12/22,1:01 PM,,,,,Tillie,,Ellie exits the commboard and Jen reopens it.
,5746,CH,9/12/22,1:01 PM,,,,,Tillie,,
,5747,CH,9/12/22,1:01 PM,,,,,Tillie,,
,5748,CG,9/12/22,1:01 PM,,,,,Ellie,,
,5749,CG,9/12/22,1:01 PM,,,,,Ellie,,
,5750,CG,9/12/22,1:01 PM,,,,,Ellie,,
,5751,CG,9/12/22,1:01 PM,,,,,Ellie,Yeah you want everyone to read together?,
,5752,CG,9/12/22,1:01 PM,,,,,Ellie,,
,5753,CG,9/12/22,1:01 PM,,,,,Ellie,Ok. Let's do a super fast book. Thank you. Then mommy has to work for a little while.,"Jen reads the lion book with Tillie, then with Ellie, then with Isabelle. Engagement time only includes Ellie's time engaging with the book."
TRUE,5754,,9/12/22,1:01 PM,,,,,,"Ok, let's watch some cartoons.",Isabelle chooses the cartoons for them to watch.
TRUE,5755,,,,,,,,,,
,5756,K,9/12/22,5:50 PM,,,,Cartoons,,,
,5757,KB,9/12/22,5:50 PM,,,,,Peppa pig,You want to watch Peppa Pig? Can we watcha Peppa Pig in a little while?,
,5758,L,9/12/22,5:50 PM,,,,Treats,,,
,5759,LF,9/12/22,5:50 PM,,,,,Medicine,,
,5760,LE,9/12/22,5:50 PM,,,,,Mango,,
,5761,LB,9/12/22,5:50 PM,,,,,Sunflower seeds,,
,5762,LB,9/12/22,5:50 PM,,,,,Sunflower seeds,,
,5763,LD,9/12/22,5:50 PM,,,,,Seed ball,,
,5764,LD,9/12/22,5:50 PM,,,,,Seed ball,,
,5765,LB,9/12/22,5:50 PM,,,,,Sunflower seeds,,
,5766,LB,9/12/22,5:50 PM,,,,,Sunflower seeds,Here you go. (Jen gives Ellie a sunflower seed),
TRUE,5767,,9/12/22,5:50 PM,,,,,,,
,5768,LB,9/12/22,5:50 PM,,,,,Sunflower seeds,,
TRUE,5769,,,,,,,,,,
,5770,LB,9/12/22,5:53 PM,,,,,Sunflower seeds,,
,5771,LB,9/12/22,5:53 PM,,,,,Sunflower seeds,,
,5772,LB,9/12/22,5:53 PM,,,,,Sunflower seeds,,
,5773,LB,9/12/22,5:53 PM,,,,,Sunflower seeds,"Sorry Ellie. Ok, I'm back. Hold on.",
,5774,B,9/12/22,5:53 PM,,,,Say hello to,,,
,5775,BC,9/12/22,5:53 PM,,,,,Mom,,
,5776,BC,9/12/22,5:53 PM,,,,,Mom,,
,5777,BD,9/12/22,5:53 PM,,,,,Grandma,You want to call grandma? Ok let's see if we can call grandma.,
,5778,BC,9/12/22,5:53 PM,,,,,Mom,,
,5779,BC,9/12/22,5:53 PM,,,,,Mom,,
,5780,BC,9/12/22,5:53 PM,,,,,Mom,,
,5781,BE,9/12/22,5:53 PM,,,,,Cori,"Yeah, you want to call someone? Ok, let's do a call, hold on. Let's call grandma.",They call grandma. Ellie dances during the call. Grandma ends up leaving the call because she is cooking.
TRUE,5782,,9/12/22,5:53 PM,,,,,,,"After the call, Jen leaves to take care of Isabelle and Ellie walks away from the tablet. Jen comes back to open the commboard for Ellie, and Ellie comes back."
,5783,J,9/12/22,5:53 PM,,,,Music,,,
,5784,JC,9/12/22,5:53 PM,,,,,Piano,,
,5785,JC,9/12/22,5:53 PM,,,,,Piano,You want piano you don't like this music?,Music is playing.
,5786,JE,9/12/22,5:53 PM,,,,,Dance,,
,5787,JE,9/12/22,5:53 PM,,,,,Dance,You want dance music?,
,5788,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5789,JD,9/12/22,5:53 PM,,,,,Violin,You're picking everything.,
,5790,JG,9/12/22,5:53 PM,,,,,Beethoven and Dvorak,You want something that's not this? Anything but this?,
,5791,JC,9/12/22,5:53 PM,,,,,Piano,,
,5792,JE,9/12/22,5:53 PM,,,,,Dance,,
,5793,JE,9/12/22,5:53 PM,,,,,Dance,,
,5794,JC,9/12/22,5:53 PM,,,,,Piano,,
,5795,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5796,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5797,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5798,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5799,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5800,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,"Ok, let's do Bach and Vivaldi.",
,5801,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5802,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5803,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5804,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5805,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5806,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5807,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5808,JD,9/12/22,5:53 PM,,,,,Violin,,
,5809,JC,9/12/22,5:53 PM,,,,,Piano,,
,5810,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5811,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5812,JB,9/12/22,5:53 PM,,,,,Bach & Vivaldi,,
,5813,JC,9/12/22,5:53 PM,,,,,Piano,,
,5814,JC,9/12/22,5:53 PM,,,,,Piano,,Jen plays Bach and Vivaldi music.
,5815,A,9/12/22,5:53 PM,,,,Talk about,,,
,5816,AB,9/12/22,5:53 PM,,,,Temp and weather,,,
,5817,ABC,9/12/22,5:53 PM,,,,Hot,,,
,5818,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5819,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5820,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5821,ABCD,9/12/22,5:53 PM,,,,,I want to feel hot,,
,5822,ABCD,9/12/22,5:53 PM,,,,,I want to feel hot,,
,5823,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5824,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,"Jen goes back to the ""Temp and weather"" menu."
,5825,ABD,9/12/22,5:53 PM,,,,Warm,,,
,5826,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,,
,5827,ABDB,9/12/22,5:53 PM,,,,,I feel warm,,
,5828,ABDB,9/12/22,5:53 PM,,,,,I feel warm,,
,5829,ABDB,9/12/22,5:53 PM,,,,,I feel warm,,
,5830,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,,
,5831,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,,
,5832,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,,
,5833,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,,
,5834,ABDC,9/12/22,5:53 PM,,,,,I want to feel warm,Awesome. I'm so glad.,
,5835,ABC,9/12/22,5:53 PM,,,,Hot,,,
,5836,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5837,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5838,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
,5839,ABCB,9/12/22,5:53 PM,,,,,I feel hot,,
